date_id,airport_id,airline_id,route_id,flight_type_id,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
13,3,5,8,1,142,0,2,4.861111,50.694444,24.305556,8.333333,5.555556,2.083333,2.777778,0.0,0.0,0.0,1.388889,11.774648,154,92.207792,5.246753
13,3,19,8,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0
13,3,5,49,1,2,0,0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,100.0,1.7
13,3,5,50,1,4,0,0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.0,0.0
13,3,5,51,1,21,0,2,4.347826,78.26087,0.0,4.347826,4.347826,0.0,0.0,0.0,0.0,0.0,8.695652,3.714286,30,86.666667,8.266667
13,3,5,52,1,218,0,0,1.834862,58.715596,22.477064,6.880734,2.752294,4.587156,1.834862,0.917431,0.0,0.0,0.0,13.091743,176,86.931818,5.409091
13,3,5,11,1,202,0,2,4.411765,49.019608,25.490196,10.784314,6.372549,1.960784,0.490196,0.490196,0.0,0.0,0.980392,10.717822,268,90.671642,5.402985
13,3,6,12,2,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0.0,0.0
13,3,5,13,1,156,0,2,0.632911,42.405063,31.012658,12.658228,10.126582,1.898734,0.0,0.0,0.0,0.0,1.265823,10.147436,208,87.019231,6.918269
13,3,5,64,1,134,0,0,5.970149,54.477612,17.910448,5.970149,9.701493,2.985075,2.985075,0.0,0.0,0.0,0.0,12.768657,186,86.021505,6.903226
13,3,29,64,1,128,0,0,5.46875,51.5625,25.0,7.03125,4.6875,3.125,1.5625,1.5625,0.0,0.0,0.0,13.507813,0,0.0,0.0
